"Site" "As_ppm" "Temp" "Classification" "organism" "Abundance" "Fraction.Abundance" "GE" "rplB" "Normalized.Abundance.census" "Normalized.Abundance.rplB" "Gene" "Type"
"Cen07" 5.56 13.5 "Recovered" "Actinobacteria bacterium 13_2_20CM_2_66_6" 1.659 0.0035 3584.52000331 1131.214 0.000462823473845328 0.00146656600784644 "arsM" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "uncultured bacterium" 332.817 0.6986 3584.52000331 1131.214 0.0928484147647863 0.294212235704296 "arsM" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Friedmanniella flava" 2.706 0.0057 3584.52000331 1131.214 0.000754912790973753 0.00239212032382909 "arsM" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Acidobacteriales bacterium 13_2_20CM_2_55_5" 5.504 0.0116 3584.52000331 1131.214 0.00153549150093109 0.00486556920264424 "arsM" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Ktedonobacter racemifer DSM 44963" 4.091 0.0086 3584.52000331 1131.214 0.00114129646262883 0.00361646867878226 "arsM" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Acidobacteria bacterium 13_1_40CM_4_58_4" 25.682 0.0539 3584.52000331 1131.214 0.00716469707974425 0.0227030429255649 "arsM" "AsRG"
"Cen10" 3.79 54.2 "FireAffected" "Terriglobus roseus" 14.982 0.0107 8744.20282296 3046.969 0.00171336373404573 0.00491701753447442 "arsM" "AsRG"
"Cen10" 3.79 54.2 "FireAffected" "uncultured bacterium" 55.949 0.0399 8744.20282296 3046.969 0.0063984105964574 0.0183621822210859 "arsM" "AsRG"
"Cen10" 3.79 54.2 "FireAffected" "Thiobacillus sp. 65-29" 3.021 0.0022 8744.20282296 3046.969 0.000345486039283952 0.00099147710396791 "arsM" "AsRG"
"Cen10" 3.79 54.2 "FireAffected" "uncultured bacterium" 28.347 0.0202 8744.20282296 3046.969 0.00324180495054028 0.00930334374914875 "arsM" "AsRG"
"Cen10" 3.79 54.2 "FireAffected" "Acidobacteriales bacterium 59-55" 12.48 0.0089 8744.20282296 3046.969 0.0014272313042912 0.00409587363704718 "arsM" "AsRG"
"Cen10" 3.79 54.2 "FireAffected" "Rhodopseudomonas palustris BisB5" 2.228 0.0016 8744.20282296 3046.969 0.000254797383490448 0.000731218466613871 "arsM" "AsRG"
"Cen10" 3.79 54.2 "FireAffected" "Geodermatophilus sp. DSM 44208" 38.598 0.0275 8744.20282296 3046.969 0.00441412450985831 0.0126676707245791 "arsM" "AsRG"
"Cen10" 3.79 54.2 "FireAffected" "Geodermatophilus brasiliensis" 2.485 0.0018 8744.20282296 3046.969 0.000284188284548368 0.000815564582376782 "arsM" "AsRG"
"Cen10" 3.79 54.2 "FireAffected" "hydrocarbon metagenome" 26.941 0.0192 8744.20282296 3046.969 0.00308101270584209 0.008841901574975 "arsM" "AsRG"
"Cen10" 3.79 54.2 "FireAffected" "uncultured bacterium" 76.333 0.0544 8744.20282296 3046.969 0.00872955506013303 0.0250521091615963 "arsM" "AsRG"
"Cen10" 3.79 54.2 "FireAffected" "Candidatus Rokubacteria bacterium GWA2_70_23" 7.27 0.0052 8744.20282296 3046.969 0.000831407979342711 0.00238597767158117 "arsM" "AsRG"
"Cen10" 3.79 54.2 "FireAffected" "Mycobacterium parascrofulaceum ATCC BAA-614" 7.027 0.005 8744.20282296 3046.969 0.00080361813904281 0.00230622628585982 "arsM" "AsRG"
"Cen10" 3.79 54.2 "FireAffected" "Magnetospirillum magnetotacticum MS-1" 20.921 0.0149 8744.20282296 3046.969 0.00239255657989393 0.00686616765710449 "arsM" "AsRG"
"Cen10" 3.79 54.2 "FireAffected" "Intrasporangium chromatireducens Q5-1" 1.442 0.001 8744.20282296 3046.969 0.000164909258075954 0.000473257194280611 "arsM" "AsRG"
"Cen10" 3.79 54.2 "FireAffected" "Humibacillus sp. DSM 29435" 2.935 0.0021 8744.20282296 3046.969 0.000335650951770407 0.000963252333712617 "arsM" "AsRG"
"Cen10" 3.79 54.2 "FireAffected" "Candidatus Rokubacteria bacterium GWC2_70_16" 21.393 0.0153 8744.20282296 3046.969 0.00244653519973571 0.00702107569850563 "arsM" "AsRG"
"Cen10" 3.79 54.2 "FireAffected" "uncultured bacterium" 116.354 0.083 8744.20282296 3046.969 0.0133064159598957 0.0381868013753996 "arsM" "AsRG"
"Cen10" 3.79 54.2 "FireAffected" "Steroidobacter denitrificans" 45.583 0.0325 8744.20282296 3046.969 0.00521293946662707 0.0149601128203142 "arsM" "AsRG"
"Cen10" 3.79 54.2 "FireAffected" "uncultured bacterium" 47.023 0.0335 8744.20282296 3046.969 0.00537762000173759 0.0154327136245889 "arsM" "AsRG"
"Cen10" 3.79 54.2 "FireAffected" "Cryptosporangium arvum DSM 44712" 4.802 0.0034 8744.20282296 3046.969 0.000549163840000508 0.00157599240425485 "arsM" "AsRG"
"Cen10" 3.79 54.2 "FireAffected" "uncultured bacterium" 803.379 0.573 8744.20282296 3046.969 0.091875613622609 0.26366497328985 "arsM" "AsRG"
"Cen10" 3.79 54.2 "FireAffected" "Actinobacteria bacterium DSM 45722" 1.086 8e-04 8744.20282296 3046.969 0.000124196570229186 0.000356419773223817 "arsM" "AsRG"
"Cen10" 3.79 54.2 "FireAffected" "Mycobacterium heckeshornense" 6.112 0.0044 8744.20282296 3046.969 0.000698977382357998 0.00200592785814362 "arsM" "AsRG"
"Cen10" 3.79 54.2 "FireAffected" "Friedmanniella flava" 42.081 0.03 8744.20282296 3046.969 0.00481244555415689 0.0138107739199184 "arsM" "AsRG"
"Cen10" 3.79 54.2 "FireAffected" "Ktedonobacter racemifer DSM 44963" 13.334 0.0095 8744.20282296 3046.969 0.00152489601053036 0.0043761521695823 "arsM" "AsRG"
"Cen12" 3.9 32 "FireAffected" "Magnetospirillum magnetotacticum MS-1" 30.284 0.0187 4587.09343394 2257.732 0.00660200199453712 0.0134134609422199 "arsM" "AsRG"
"Cen12" 3.9 32 "FireAffected" "Solirubrobacterales bacterium 67-14" 5.207 0.0032 4587.09343394 2257.732 0.00113514147356871 0.00230629676152883 "arsM" "AsRG"
"Cen12" 3.9 32 "FireAffected" "Terriglobus roseus" 2.107 0.0013 4587.09343394 2257.732 0.000459332261342283 0.000933237425876942 "arsM" "AsRG"
"Cen12" 3.9 32 "FireAffected" "Acidobacteria bacterium 13_1_20CM_4_57_11" 3.324 0.0021 4587.09343394 2257.732 0.000724641877884077 0.00147227394571189 "arsM" "AsRG"
"Cen12" 3.9 32 "FireAffected" "sediment metagenome" 3.703 0.0023 4587.09343394 2257.732 0.00080726500415305 0.00164014152255449 "arsM" "AsRG"
"Cen12" 3.9 32 "FireAffected" "uncultured bacterium" 62.084 0.0384 4587.09343394 2257.732 0.0135344964941501 0.0274983921918102 "arsM" "AsRG"
"Cen12" 3.9 32 "FireAffected" "Thiobacillus sp. 65-29" 12.721 0.0079 4587.09343394 2257.732 0.00277321580281689 0.00563441542220246 "arsM" "AsRG"
"Cen12" 3.9 32 "FireAffected" "Betaproteobacteria bacterium RIFCSPLOWO2_02_64_14" 2.223 0.0014 4587.09343394 2257.732 0.000484620606057853 0.000984616420372303 "arsM" "AsRG"
"Cen12" 3.9 32 "FireAffected" "Mucilaginibacter sp. 44-25" 9.042 0.0056 4587.09343394 2257.732 0.0019711828699843 0.00400490403644011 "arsM" "AsRG"
"Cen12" 3.9 32 "FireAffected" "Candidatus Rokubacteria bacterium GWC2_70_16" 42.095 0.0261 4587.09343394 2257.732 0.0091768350931198 0.0186448170110536 "arsM" "AsRG"
"Cen12" 3.9 32 "FireAffected" "Actinobacteria bacterium RBG_16_70_17" 20.894 0.0129 4587.09343394 2257.732 0.00455495409040611 0.0092544199222937 "arsM" "AsRG"
"Cen12" 3.9 32 "FireAffected" "uncultured bacterium" 188.124 0.1164 4587.09343394 2257.732 0.0410115910454465 0.0833243272452178 "arsM" "AsRG"
"Cen12" 3.9 32 "FireAffected" "Candidatus Peregrinibacteria bacterium CG1_02_54_53" 9.291 0.0058 4587.09343394 2257.732 0.0020254656099341 0.0041151917056586 "arsM" "AsRG"
"Cen12" 3.9 32 "FireAffected" "Acidobacteriales bacterium 59-55" 1.598 0.001 4587.09343394 2257.732 0.000348368748754138 0.000707789941410229 "arsM" "AsRG"
"Cen12" 3.9 32 "FireAffected" "Steroidobacter denitrificans" 4.389 0.0027 4587.09343394 2257.732 0.000956815042729607 0.00194398626586326 "arsM" "AsRG"
"Cen12" 3.9 32 "FireAffected" "Gemmatimonadetes bacterium SCN 70-22" 7.726 0.0048 4587.09343394 2257.732 0.0016842909592456 0.00342201820233757 "arsM" "AsRG"
"Cen12" 3.9 32 "FireAffected" "uncultured bacterium" 1097.654 0.6793 4587.09343394 2257.732 0.239291833882963 0.486175507101817 "arsM" "AsRG"
"Cen12" 3.9 32 "FireAffected" "Verrucomicrobia bacterium GWF2_62_7" 7.339 0.0045 4587.09343394 2257.732 0.00159992380920314 0.00325060724656425 "arsM" "AsRG"
"Cen12" 3.9 32 "FireAffected" "Candidatus Koribacter versatilis Ellin345" 9.456 0.0059 4587.09343394 2257.732 0.00206143610026228 0.00418827389610459 "arsM" "AsRG"
"Cen12" 3.9 32 "FireAffected" "Candidatus Rokubacteria bacterium RIFCSPLOWO2_02_FULL_72_37" 2.107 0.0013 4587.09343394 2257.732 0.000459332261342283 0.000933237425876942 "arsM" "AsRG"
"Cen12" 3.9 32 "FireAffected" "uncultured bacterium" 80.247 0.0497 4587.09343394 2257.732 0.0174940844688819 0.0355431911316312 "arsM" "AsRG"
"Cen12" 3.9 32 "FireAffected" "Ktedonobacter racemifer DSM 44963" 8.148 0.005 4587.09343394 2257.732 0.00177628821329707 0.00360893144093276 "arsM" "AsRG"
"Cen12" 3.9 32 "FireAffected" "Streptomyces aidingensis" 3.149 0.0019 4587.09343394 2257.732 0.000686491357839037 0.00139476253160251 "arsM" "AsRG"
"Cen12" 3.9 32 "FireAffected" "Rubinisphaera brasiliensis DSM 5305" 2.848 0.0018 4587.09343394 2257.732 0.000620872463361568 0.00126144289933438 "arsM" "AsRG"
"Cen14" 2.97 34.1 "FireAffected" "uncultured bacterium" 9.889 0.0083 5243.06565384 1974.542 0.00188611027457902 0.00500825001443373 "arsM" "AsRG"
"Cen14" 2.97 34.1 "FireAffected" "Acidobacteria bacterium RIFCSPLOWO2_02_FULL_59_13" 2.506 0.0021 5243.06565384 1974.542 0.000477964642339471 0.00126915507494903 "arsM" "AsRG"
"Cen14" 2.97 34.1 "FireAffected" "Candidatus Peregrinibacteria bacterium CG1_02_54_53" 10.294 0.0087 5243.06565384 1974.542 0.00196335515891561 0.00521336087052086 "arsM" "AsRG"
"Cen14" 2.97 34.1 "FireAffected" "Actinobacteria bacterium RBG_16_70_17" 5.363 0.0045 5243.06565384 1974.542 0.00102287485110398 0.00271607289184023 "arsM" "AsRG"
"Cen14" 2.97 34.1 "FireAffected" "Acidobacteriales bacterium 59-55" 1.744 0.0015 5243.06565384 1974.542 0.000332629822921005 0.000883242797570272 "arsM" "AsRG"
"Cen14" 2.97 34.1 "FireAffected" "marine sediment metagenome" 78.158 0.0659 5243.06565384 1974.542 0.0149069275801949 0.039582850098909 "arsM" "AsRG"
"Cen14" 2.97 34.1 "FireAffected" "Betaproteobacteria bacterium RIFCSPLOWO2_12_FULL_62_13" 2.197 0.0019 5243.06565384 1974.542 0.000419029656512298 0.00111266308845292 "arsM" "AsRG"
"Cen14" 2.97 34.1 "FireAffected" "Conexibacter woesei DSM 14684" 10.74 0.0091 5243.06565384 1974.542 0.00204841989574059 0.00543923603549583 "arsM" "AsRG"
"Cen14" 2.97 34.1 "FireAffected" "Actinobacteria bacterium 13_1_20CM_2_66_18" 14.361 0.0121 5243.06565384 1974.542 0.00273904638014251 0.00727307902288227 "arsM" "AsRG"
"Cen14" 2.97 34.1 "FireAffected" "uncultured bacterium" 43.028 0.0363 5243.06565384 1974.542 0.00820664909440653 0.0217913825079436 "arsM" "AsRG"
"Cen14" 2.97 34.1 "FireAffected" "Intrasporangium chromatireducens Q5-1" 9.814 0.0083 5243.06565384 1974.542 0.00187180566636854 0.00497026652256574 "arsM" "AsRG"
"Cen14" 2.97 34.1 "FireAffected" "Planctomycetales bacterium 71-10" 2.232 0.0019 5243.06565384 1974.542 0.000425705140343854 0.00113038871799131 "arsM" "AsRG"
"Cen14" 2.97 34.1 "FireAffected" "Acidobacteria bacterium 13_1_20CM_3_58_11" 21.044 0.0177 5243.06565384 1974.542 0.00401368233575093 0.0106576613715991 "arsM" "AsRG"
"Cen14" 2.97 34.1 "FireAffected" "Microlunatus phosphovorus NM-1" 2.093 0.0018 5243.06565384 1974.542 0.0003991939331271 0.00105999264639597 "arsM" "AsRG"
"Cen14" 2.97 34.1 "FireAffected" "Actinobacteria bacterium 13_2_20CM_2_66_6" 31.278 0.0264 5243.06565384 1974.542 0.00596559380809815 0.0158406354486256 "arsM" "AsRG"
"Cen14" 2.97 34.1 "FireAffected" "Microbacterium sp. SCN 70-10" 8.157 0.0069 5243.06565384 1974.542 0.00155576918897169 0.00413108457556233 "arsM" "AsRG"
"Cen14" 2.97 34.1 "FireAffected" "uncultured bacterium" 209.901 0.177 5243.06565384 1974.542 0.0400340209065033 0.1063036390211 "arsM" "AsRG"
"Cen14" 2.97 34.1 "FireAffected" "Steroidobacter denitrificans" 8.221 0.0069 5243.06565384 1974.542 0.00156797578797797 0.00416349715528968 "arsM" "AsRG"
"Cen14" 2.97 34.1 "FireAffected" "uncultured bacterium" 16.357 0.0138 5243.06565384 1974.542 0.00311973968665073 0.00828394635312898 "arsM" "AsRG"
"Cen14" 2.97 34.1 "FireAffected" "uncultured bacterium" 666.64 0.562 5243.06565384 1974.542 0.127146986899116 0.337617533585004 "arsM" "AsRG"
"Cen14" 2.97 34.1 "FireAffected" "Mycobacterium heckeshornense" 3.235 0.0027 5243.06565384 1974.542 0.000617005434145327 0.00163835461590587 "arsM" "AsRG"
"Cen14" 2.97 34.1 "FireAffected" "Intrasporangium calvum DSM 43043" 1.928 0.0016 5243.06565384 1974.542 0.000367723795064046 0.000976428964286402 "arsM" "AsRG"
"Cen14" 2.97 34.1 "FireAffected" "Ktedonobacter racemifer DSM 44963" 13.227 0.0112 5243.06565384 1974.542 0.00252276070400007 0.0066987686258383 "arsM" "AsRG"
"Cen14" 2.97 34.1 "FireAffected" "Betaproteobacteria bacterium RIFCSPLOWO2_02_67_12" 3.425 0.0029 5243.06565384 1974.542 0.000653243774945207 0.00173457946197143 "arsM" "AsRG"
"Cen14" 2.97 34.1 "FireAffected" "Acidobacteria bacterium 13_1_40CM_4_58_4" 10.279 0.0087 5243.06565384 1974.542 0.00196049423727351 0.00520576417214726 "arsM" "AsRG"
"Cen15" 2.25 38.9 "FireAffected" "Intrasporangium chromatireducens Q5-1" 2.98 0.0029 4002.74163817 1655.054 0.000744489719641864 0.00180054548069126 "arsM" "AsRG"
"Cen15" 2.25 38.9 "FireAffected" "uncultured bacterium" 6.306 0.0062 4002.74163817 1655.054 0.00157542019196698 0.00381014758430843 "arsM" "AsRG"
"Cen15" 2.25 38.9 "FireAffected" "Candidatus Rokubacteria bacterium GWC2_70_16" 1.981 0.0019 4002.74163817 1655.054 0.000494910783426353 0.0011969397977347 "arsM" "AsRG"
"Cen15" 2.25 38.9 "FireAffected" "Actinobacteria bacterium RBG_16_70_17" 11.353 0.0111 4002.74163817 1655.054 0.00283630596882352 0.00685959491351944 "arsM" "AsRG"
"Cen15" 2.25 38.9 "FireAffected" "uncultured bacterium" 73.219 0.0719 4002.74163817 1655.054 0.0182922123431066 0.0442396441445415 "arsM" "AsRG"
"Cen15" 2.25 38.9 "FireAffected" "Microbacterium sp. SCN 70-10" 1.196 0.0012 4002.74163817 1655.054 0.000298795202916668 0.000722635031847903 "arsM" "AsRG"
"Cen15" 2.25 38.9 "FireAffected" "uncultured bacterium" 3.925 0.0039 4002.74163817 1655.054 0.000980577902548429 0.00237152382943396 "arsM" "AsRG"
"Cen15" 2.25 38.9 "FireAffected" "Candidatus Peregrinibacteria bacterium CG1_02_54_53" 1.501 0.0015 4002.74163817 1655.054 0.000374992976235718 0.000906919049166976 "arsM" "AsRG"
"Cen15" 2.25 38.9 "FireAffected" "Steroidobacter denitrificans" 7.36 0.0072 4002.74163817 1655.054 0.00183873971025642 0.00444698481137171 "arsM" "AsRG"
"Cen15" 2.25 38.9 "FireAffected" "marine sediment metagenome" 10.876 0.0107 4002.74163817 1655.054 0.00271713764792782 0.00657138679463027 "arsM" "AsRG"
"Cen15" 2.25 38.9 "FireAffected" "uncultured bacterium" 3.647 0.0036 4002.74163817 1655.054 0.000911125505883852 0.00220355347922183 "arsM" "AsRG"
"Cen15" 2.25 38.9 "FireAffected" "uncultured bacterium" 769.827 0.7557 4002.74163817 1655.054 0.192324928658637 0.465137089182589 "arsM" "AsRG"
"Cen15" 2.25 38.9 "FireAffected" "Verrucomicrobia bacterium GWF2_62_7" 2.475 0.0024 4002.74163817 1655.054 0.000618326193326716 0.00149541948480231 "arsM" "AsRG"
"Cen15" 2.25 38.9 "FireAffected" "uncultured bacterium" 84.184 0.0826 4002.74163817 1655.054 0.0210315847511177 0.0508648056196354 "arsM" "AsRG"
"Cen15" 2.25 38.9 "FireAffected" "Acidobacteriales bacterium 13_2_20CM_2_55_5" 32.107 0.0315 4002.74163817 1655.054 0.00802125215722864 0.0193993670297163 "arsM" "AsRG"
"Cen15" 2.25 38.9 "FireAffected" "Ktedonobacter racemifer DSM 44963" 5.746 0.0056 4002.74163817 1655.054 0.0014355160835779 0.00347179004431275 "arsM" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Actinobacteria bacterium 13_2_20CM_2_66_6" 4.076 0.0019 9317.34604734 4004.868 0.000437463627441813 0.00101776138439519 "arsM" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Acidobacteriales bacterium 13_2_20CM_55_8" 9.454 0.0045 9317.34604734 4004.868 0.00101466661772201 0.00236062711679886 "arsM" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Streptomyces roseochromogenus subsp. oscitans DS 12.976" 1.248 6e-04 9317.34604734 4004.868 0.000133943721061674 0.000311620757538076 "arsM" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Acidobacteria bacterium 13_1_40CM_4_65_8" 2.098 0.001 9317.34604734 4004.868 0.000225171415695026 0.000523862459386926 "arsM" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Candidatus Peregrinibacteria bacterium CG1_02_54_53" 10.311 0.0049 9317.34604734 4004.868 0.00110664559925234 0.00257461669148646 "arsM" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Caldilinea aerophila DSM 14535 = NBRC 104270" 12.628 0.006 9317.34604734 4004.868 0.0013553215621529 0.00315316260111444 "arsM" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Magnetospirillum marisnigri" 3.339 0.0016 9317.34604734 4004.868 0.000358363849859719 0.000833735344086247 "arsM" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Actinobacteria bacterium RBG_16_70_17" 10.088 0.0048 9317.34604734 4004.868 0.00108271174524853 0.00251893445676612 "arsM" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "marine sediment metagenome" 72.141 0.0343 9317.34604734 4004.868 0.00774265543358191 0.0180133277800916 "arsM" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Intrasporangium chromatireducens Q5-1" 8.24 0.0039 9317.34604734 4004.868 0.000884372004445668 0.00205749602733473 "arsM" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Amycolatopsis mediterranei U32" 10.086 0.0048 9317.34604734 4004.868 0.00108249709184939 0.00251843506452647 "arsM" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Singulisphaera acidiphila DSM 18658" 25.433 0.0121 9317.34604734 4004.868 0.00272963995012945 0.00635052141543741 "arsM" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Verrucomicrobia bacterium GWF2_62_7" 17.027 0.0081 9317.34604734 4004.868 0.00182745171355539 0.0042515758322122 "arsM" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "uncultured bacterium" 5 0.0024 9317.34604734 4004.868 0.000536633497843245 0.00124848059911088 "arsM" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Solirubrobacterales bacterium 67-14" 2.075 0.001 9317.34604734 4004.868 0.000222702901604947 0.000518119448631016 "arsM" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Intrasporangium chromatireducens Q5-1" 8.588 0.0041 9317.34604734 4004.868 0.000921721695895558 0.00214439027703285 "arsM" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "uncultured bacterium" 2.562 0.0012 9317.34604734 4004.868 0.000274971004294879 0.000639721458984416 "arsM" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Acidobacteria bacterium 13_1_20CM_4_57_11" 3.409 0.0016 9317.34604734 4004.868 0.000365876718829525 0.000851214072473799 "arsM" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Microbacterium sp. SCN 70-10" 10.602 0.005 9317.34604734 4004.868 0.00113787766882682 0.00264727826235471 "arsM" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "uncultured bacterium" 163.451 0.0777 9317.34604734 4004.868 0.0175426563711953 0.0408130804810546 "arsM" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Streptomyces davawensis JCM 4913" 7.018 0.0033 9317.34604734 4004.868 0.000753218777572779 0.00175236736891203 "arsM" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "candidate division TM6 bacterium GW2011_GWF2_36_131" 3.191 0.0015 9317.34604734 4004.868 0.000342479498323559 0.000796780318352565 "arsM" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "uncultured bacterium" 41.396 0.0197 9317.34604734 4004.868 0.0044428960553438 0.0103364205761588 "arsM" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Actinobacteria bacterium 13_2_20CM_2_66_6" 18.601 0.0088 9317.34604734 4004.868 0.00199638393867644 0.0046445975248123 "arsM" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Nakamurella multipartita DSM 44233" 4.519 0.0021 9317.34604734 4004.868 0.000485009355350725 0.00112837676547642 "arsM" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Betaproteobacteria bacterium RBG_16_64_18" 1.107 5e-04 9317.34604734 4004.868 0.000118810656422494 0.000276413604643149 "arsM" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "uncultured bacterium" 1077.2 0.5122 9317.34604734 4004.868 0.115612320775349 0.268972660272448 "arsM" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Mycobacterium heckeshornense" 3.101 0.0015 9317.34604734 4004.868 0.000332820095362381 0.000774307667568569 "arsM" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Acidobacteria bacterium 13_1_40CM_4_58_4" 61.719 0.0293 9317.34604734 4004.868 0.00662409657067745 0.0154109948193049 "arsM" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "uncultured bacterium" 104.378 0.0496 9317.34604734 4004.868 0.0112025462475764 0.0260627815947991 "arsM" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Mucilaginibacter sp. 44-25" 3.26 0.0016 9317.34604734 4004.868 0.000349885040593796 0.000814009350620295 "arsM" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Rhodopseudomonas palustris CGA009" 7.581 0.0036 9317.34604734 4004.868 0.000813643709429929 0.00189294628437192 "arsM" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "uncultured bacterium" 1.93 9e-04 9317.34604734 4004.868 0.000207140530167493 0.0004819135112568 "arsM" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Conexibacter woesei DSM 14684" 15.791 0.0075 9317.34604734 4004.868 0.00169479591288854 0.00394295142811199 "arsM" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Terriglobus roseus DSM 18391" 196.797 0.0936 9317.34604734 4004.868 0.0211215724950114 0.0491394472926448 "arsM" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Actinobacteria bacterium 13_1_20CM_2_66_18" 12.256 0.0058 9317.34604734 4004.868 0.00131539602991336 0.00306027564454059 "arsM" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Rubinisphaera brasiliensis DSM 5305" 9.454 0.0045 9317.34604734 4004.868 0.00101466661772201 0.00236062711679886 "arsM" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Acidobacteria bacterium 13_1_40CM_65_14" 1.868 9e-04 9317.34604734 4004.868 0.000200486274794236 0.000466432351827826 "arsM" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Magnetospirillum magnetotacticum MS-1" 1.869 9e-04 9317.34604734 4004.868 0.000200593601493805 0.000466682047947648 "arsM" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Actinobacteria bacterium 13_1_20CM_3_68_9" 9.188 0.0044 9317.34604734 4004.868 0.000986117715636747 0.00229420794892616 "arsM" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Acidobacteria bacterium 13_1_40CM_4_58_4" 14.957 0.0071 9317.34604734 4004.868 0.00160528544544828 0.00373470486418029 "arsM" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Humibacillus sp. DSM 29435" 2.544 0.0012 9317.34604734 4004.868 0.000273039123702643 0.000635226928827617 "arsM" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Acidobacteria bacterium RIFCSPLOWO2_12_FULL_59_11" 6.971 0.0033 9317.34604734 4004.868 0.000748174422693053 0.00174063165128039 "arsM" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Chloroflexi bacterium CSP1-4" 1.715 8e-04 9317.34604734 4004.868 0.000184065289760233 0.000428228845495033 "arsM" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Actinobacteria bacterium RBG_16_68_12" 7.979 0.0038 9317.34604734 4004.868 0.000856359735858251 0.00199232534006115 "arsM" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Chloroflexi bacterium 13_1_40CM_67_9" 18.818 0.0089 9317.34604734 4004.868 0.00201967383248284 0.00469878158281372 "arsM" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Streptomyces griseoruber" 0.644 3e-04 9317.34604734 4004.868 6.911839452221e-05 0.000160804301165482 "arsM" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Anaerolineae bacterium CG1_02_58_13" 9.597 0.0046 9317.34604734 4004.868 0.00103001433576032 0.00239633366193343 "arsM" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Candidatus Koribacter versatilis Ellin345" 21.088 0.01 9317.34604734 4004.868 0.00226330544050367 0.00526559177481006 "arsM" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Friedmanniella flava" 4.728 0.0022 9317.34604734 4004.868 0.000507440635560573 0.00118056325451925 "arsM" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Intrasporangium calvum DSM 43043" 3.491 0.0017 9317.34604734 4004.868 0.000374677508194154 0.000871689154299218 "arsM" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Acidobacteriales bacterium 13_2_20CM_2_55_5" 6.262 0.003 9317.34604734 4004.868 0.00067207979269888 0.00156359710232647 "arsM" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Terriglobus roseus" 16.727 0.008 9317.34604734 4004.868 0.00179525370368479 0.00417666699626554 "arsM" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Ktedonobacter racemifer DSM 44963" 6.995 0.0033 9317.34604734 4004.868 0.0007507502634827 0.00174662435815612 "arsM" "AsRG"
