"Gene" "OTU" "phylum" "class" "genus"
"rplB" "rplB_0149" "Proteobacteria" "Alphaproteobacteria" NA
"rplB" "rplB_0174" "Proteobacteria" "Betaproteobacteria" "Burkholderia"
"rplB" "rplB_0519" "Proteobacteria" "Gammaproteobacteria" "Thiorhodospira"
"rplB" "rplB_0804" "Actinobacteria" "Actinobacteridae" "Cellulomonadaceae"
"rplB" "rplB_0903" "Firmicutes" "Negativicutes" "Thermosinus"
"rplB" "rplB_0991" "Planctomycetes" "Planctomycetia" "Planctomyces"
"rplB" "rplB_1159" "Proteobacteria" "Gammaproteobacteria" "Rhodanobacter"
"rplB" "rplB_0352" "Firmicutes" "Clostridia" "Thermincola"
"rplB" "rplB_0541" "Firmicutes" "Bacilli" "Alicyclobacillus"
"rplB" "rplB_0800" "Actinobacteria" "Actinobacteridae" "Thermomonosporaceae"
"rplB" "rplB_1341" "Proteobacteria" "Betaproteobacteria" "Sideroxydans"
"rplB" "rplB_0575" "Proteobacteria" "Betaproteobacteria" "Bordetella"
"rplB" "rplB_0768" "Acidobacteria" "Acidobacteriales" NA
"rplB" "rplB_1828" "Gemmatimonadetes" "Gemmatimonadales" NA
"rplB" "rplB_0365" "Proteobacteria" "Alphaproteobacteria" "Sphingomonas"
"rplB" "rplB_1440" "Proteobacteria" "Betaproteobacteria" "Methylobacillus"
"rplB" "rplB_0019" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"rplB" "rplB_0023" "Acidobacteria" "Acidobacteriales" NA
"rplB" "rplB_0545" "Acidobacteria" "Solibacteres" "CandidatusSolibacter"
"rplB" "rplB_0713" "Actinobacteria" "Actinobacteridae" "Nocardioidaceae"
"rplB" "rplB_1843" "Firmicutes" "Clostridia" "Halothermothrix"
"rplB" "rplB_0179" "Actinobacteria" "Actinobacteridae" "Thermomonosporaceae"
"rplB" "rplB_1014" "Actinobacteria" "Rubrobacteridae" "Conexibacter"
"rplB" "rplB_1409" "Proteobacteria" "Betaproteobacteria" "Gallionella"
"rplB" "rplB_1741" "Bacteroidetes" "Sphingobacteriia" "Solitalea"
"rplB" "rplB_0424" "Proteobacteria" "Alphaproteobacteria" "Phenylobacterium"
"rplB" "rplB_0847" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillum"
"rplB" "rplB_0650" "Firmicutes" "Clostridia" "Thermosediminibacter"
"rplB" "rplB_0396" "Firmicutes" "Clostridia" "Thermaerobacter"
"rplB" "rplB_0974" "Proteobacteria" "Alphaproteobacteria" "Parvibaculum"
"rplB" "rplB_0883" "Proteobacteria" "Alphaproteobacteria" "Asticcacaulis"
"rplB" "rplB_1905" "Firmicutes" "Clostridia" "Halothermothrix"
"rplB" "rplB_1299" "Firmicutes" "Clostridia" "Dethiobacter"
"rplB" "rplB_1646" "Firmicutes" "Clostridia" "Ruminiclostridium"
"rplB" "rplB_0022" "Planctomycetes" "Planctomycetia" "Planctomyces"
"rplB" "rplB_0218" "Firmicutes" "Clostridia" "Halothermothrix"
"rplB" "rplB_1126" "Acidobacteria" "Solibacteres" "CandidatusSolibacter"
"rplB" "rplB_1525" "Planctomycetes" "Planctomycetia" "Isosphaera"
"rplB" "rplB_0353" "Actinobacteria" "Actinobacteridae" "Nocardioidaceae"
"rplB" "rplB_0547" "Actinobacteria" "Actinobacteridae" "Nocardioidaceae"
"rplB" "rplB_0958" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillum"
"rplB" "rplB_1246" "Proteobacteria" "Betaproteobacteria" NA
"rplB" "rplB_1447" "Acidobacteria" "Acidobacteriales" NA
"rplB" "rplB_1862" "Proteobacteria" "Alphaproteobacteria" "Gluconacetobacter"
"rplB" "rplB_0125" "Chloroflexi" "Sphaerobacteridae" "Sphaerobacteraceae"
"rplB" "rplB_0131" "Proteobacteria" "Alphaproteobacteria" "Rhodopseudomonas"
"rplB" "rplB_0204" "Acidobacteria" "Acidobacteriales" NA
"rplB" "rplB_0500" "Gemmatimonadetes" "Gemmatimonadales" NA
"rplB" "rplB_0790" "Proteobacteria" "Alphaproteobacteria" "Rhodopseudomonas"
"rplB" "rplB_1917" "Proteobacteria" "Alphaproteobacteria" "Rhodopseudomonas"
"rplB" "rplB_0318" "Thermobaculum" NA NA
"rplB" "rplB_0245" "Firmicutes" "Clostridia" "Thermaerobacter"
"rplB" "rplB_1868" "Actinobacteria" "Rubrobacteridae" "Conexibacter"
"rplB" "rplB_0004" "Firmicutes" "Negativicutes" "Thermosinus"
"rplB" "rplB_0925" "Proteobacteria" "Betaproteobacteria" "Nitrosospira"
"rplB" "rplB_0494" "Firmicutes" "Clostridia" "Tepidanaerobacter"
"rplB" "rplB_1362" "Firmicutes" "Clostridia" "Desulfitobacterium"
"rplB" "rplB_0595" "Proteobacteria" "Alphaproteobacteria" "Gluconacetobacter"
"rplB" "rplB_0745" "Actinobacteria" "Actinobacteridae" "Pseudonocardiaceae"
"rplB" "rplB_1541" "Actinobacteria" "Actinobacteridae" "Thermomonosporaceae"
"rplB" "rplB_1896" "Synergistetes" "Synergistia" "Thermovirga"
"rplB" "rplB_0449" "Firmicutes" "Clostridia" "Halothermothrix"
"rplB" "rplB_0584" "Acidobacteria" "Acidobacteriales" NA
"rplB" "rplB_1520" "Proteobacteria" "Alphaproteobacteria" "Gluconacetobacter"
"rplB" "rplB_1268" "Proteobacteria" "Alphaproteobacteria" "Methylocystis"
"rplB" "rplB_1450" "Proteobacteria" "Betaproteobacteria" "Sideroxydans"
"rplB" "rplB_0339" "Actinobacteria" "Actinobacteridae" "Nocardiopsaceae"
"rplB" "rplB_0861" "Proteobacteria" "Deltaproteobacteria" "Geobacter"
"rplB" "rplB_0372" "Proteobacteria" "Alphaproteobacteria" "Rhodopseudomonas"
"rplB" "rplB_1578" "Chloroflexi" "Chloroflexia" "Roseiflexaceae"
"rplB" "rplB_1742" "Firmicutes" "Clostridia" "Halothermothrix"
"rplB" "rplB_0047" "Proteobacteria" "Alphaproteobacteria" "Phenylobacterium"
"rplB" "rplB_1526" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"rplB" "rplB_0692" "Acidobacteria" "Acidobacteriales" NA
"rplB" "rplB_1528" "Firmicutes" "Clostridia" "Thermaerobacter"
"rplB" "rplB_1789" "Proteobacteria" "Alphaproteobacteria" NA
"rplB" "rplB_1143" "Firmicutes" "Bacilli" "Alicyclobacillus"
"rplB" "rplB_1413" "Firmicutes" "Negativicutes" "Thermosinus"
"rplB" "rplB_1625" "Verrucomicrobia" "Verrucomicrobiae" "Pedosphaera"
"rplB" "rplB_1736" "Verrucomicrobia" "Spartobacteria" NA
"rplB" "rplB_0731" "Firmicutes" "Clostridia" "Thermaerobacter"
"rplB" "rplB_0997" "Firmicutes" "Clostridia" "Thermosediminibacter"
"rplB" "rplB_1057" "Firmicutes" "Clostridia" "Halothermothrix"
"rplB" "rplB_1270" "Proteobacteria" "Alphaproteobacteria" "Parvibaculum"
"rplB" "rplB_1418" "Actinobacteria" "Acidimicrobidae" "Acidimicrobiaceae"
"rplB" "rplB_1369" "Actinobacteria" "Acidimicrobidae" "Acidimicrobiaceae"
"rplB" "rplB_1306" "Planctomycetes" "Planctomycetia" "Singulisphaera"
"rplB" "rplB_0754" "Firmicutes" "Clostridia" "Tepidanaerobacter"
"rplB" "rplB_1328" "Planctomycetes" "Planctomycetia" "Planctomyces"
"rplB" "rplB_1013" "Proteobacteria" "Betaproteobacteria" "Nitrosospira"
"rplB" "rplB_0629" "Proteobacteria" "Alphaproteobacteria" "Beijerinckia"
"rplB" "rplB_1599" "Acidobacteria" "Acidobacteriales" NA
"rplB" "rplB_0468" "Actinobacteria" "Actinobacteridae" "Nocardioidaceae"
"rplB" "rplB_0488" "Planctomycetes" "Planctomycetia" "Planctomyces"
"rplB" "rplB_0560" "Actinobacteria" "Acidimicrobidae" "Acidimicrobiaceae"
"rplB" "rplB_1712" "Actinobacteria" "Actinobacteridae" "Streptomycetaceae"
"rplB" "rplB_0091" "Acidobacteria" "Solibacteres" "CandidatusSolibacter"
"rplB" "rplB_0295" "Actinobacteria" "Acidimicrobidae" "Acidimicrobiaceae"
"rplB" "rplB_1459" "Proteobacteria" "Betaproteobacteria" "Methylovorus"
"rplB" "rplB_0338" "Acidobacteria" "Acidobacteriales" NA
"rplB" "rplB_0599" "Chloroflexi" "Chloroflexia" "Herpetosiphon"
"rplB" "rplB_1110" "Actinobacteria" "Rubrobacteridae" "Conexibacter"
"rplB" "rplB_1484" "Proteobacteria" "Gammaproteobacteria" "Alcanivorax"
"rplB" "rplB_0253" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"rplB" "rplB_0258" "Proteobacteria" "Alphaproteobacteria" "Methylocystis"
"rplB" "rplB_1135" "Proteobacteria" "Alphaproteobacteria" "Roseomonas"
"rplB" "rplB_1373" "Proteobacteria" "Deltaproteobacteria" "Polyangiaceae"
"rplB" "rplB_1839" "Aquificae" "Desulfurobacteriales" NA
"rplB" "rplB_0659" "Actinobacteria" "Actinobacteridae" "Catenulisporaceae"
"rplB" "rplB_1082" "Actinobacteria" "Rubrobacteridae" "Conexibacter"
"rplB" "rplB_0865" "Firmicutes" "Clostridia" "Heliobacillus"
"rplB" "rplB_1265" "Aquificae" "Desulfurobacteriales" NA
"rplB" "rplB_1415" "Proteobacteria" "Betaproteobacteria" "Burkholderia"
"rplB" "rplB_1754" "Firmicutes" "Clostridia" "Desulfotomaculum"
"rplB" "rplB_0005" "Proteobacteria" "Alphaproteobacteria" "Rhodopseudomonas"
"rplB" "rplB_1304" "Acidobacteria" "Acidobacteriales" NA
"rplB" "rplB_1325" "Firmicutes" "Negativicutes" "Thermosinus"
"rplB" "rplB_1420" "Proteobacteria" "Alphaproteobacteria" "Phaeospirillum"
"rplB" "rplB_1762" "Planctomycetes" "Planctomycetia" "Planctomyces"
"rplB" "rplB_0240" "Chloroflexi" "Chloroflexia" "Roseiflexaceae"
"rplB" "rplB_0839" "Acidobacteria" "Solibacteres" "CandidatusSolibacter"
"rplB" "rplB_1581" "Firmicutes" "Clostridia" "Thermincola"
"rplB" "rplB_1744" "Planctomycetes" "Planctomycetia" "Singulisphaera"
"rplB" "rplB_1556" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"rplB" "rplB_1670" "Actinobacteria" "Rubrobacteridae" "Conexibacter"
"rplB" "rplB_0054" "Actinobacteria" "Actinobacteridae" "Jonesiaceae"
"rplB" "rplB_1849" "Proteobacteria" "Deltaproteobacteria" "Polyangiaceae"
"rplB" "rplB_0654" "Actinobacteria" "Coriobacteridae" "Coriobacteriaceae"
"rplB" "rplB_0799" "Proteobacteria" "Alphaproteobacteria" "Magnetospirillum"
"rplB" "rplB_0144" "Actinobacteria" "Acidimicrobidae" "Acidimicrobiaceae"
"rplB" "rplB_0431" "Firmicutes" "Negativicutes" "Thermosinus"
"rplB" "rplB_0899" "Proteobacteria" "Alphaproteobacteria" "Parvibaculum"
"rplB" "rplB_0896" "Proteobacteria" "Alphaproteobacteria" NA
"rplB" "rplB_1198" "Actinobacteria" "Rubrobacteridae" "Conexibacter"
"rplB" "rplB_0475" "Acidobacteria" "Acidobacteriales" NA
"rplB" "rplB_1455" "Planctomycetes" "Planctomycetia" "Planctomyces"
"rplB" "rplB_1705" "Proteobacteria" "Deltaproteobacteria" "Polyangiaceae"
"rplB" "rplB_1895" "Planctomycetes" "Planctomycetia" "Singulisphaera"
"rplB" "rplB_1575" "CandidatusSaccharibacteria" NA NA
"rplB" "rplB_0166" "Proteobacteria" "Alphaproteobacteria" "Rhodopseudomonas"
"rplB" "rplB_0845" "Proteobacteria" "Alphaproteobacteria" "Starkeya"
"rplB" "rplB_0441" "Firmicutes" "Clostridia" "Thermincola"
"rplB" "rplB_0743" "Proteobacteria" "Alphaproteobacteria" "Sphingomonas"
"rplB" "rplB_0040" "Proteobacteria" "Betaproteobacteria" "Azospira"
"rplB" "rplB_0296" "Planctomycetes" "Planctomycetia" "Planctomyces"
"rplB" "rplB_0399" "Acidobacteria" "Solibacteres" "CandidatusSolibacter"
"rplB" "rplB_0669" "Proteobacteria" "Alphaproteobacteria" "Methylocystis"
"rplB" "rplB_1342" "Proteobacteria" "Alphaproteobacteria" "Oligotropha"
"rplB" "rplB_1543" "Proteobacteria" "Alphaproteobacteria" "Parvibaculum"
"rplB" "rplB_0607" "Proteobacteria" "Betaproteobacteria" "Sideroxydans"
"rplB" "rplB_1026" "Actinobacteria" "Actinobacteridae" "Kineosporiaceae"
"rplB" "rplB_1230" "Proteobacteria" "Alphaproteobacteria" NA
"rplB" "rplB_1226" "Acidobacteria" "Solibacteres" "CandidatusSolibacter"
"rplB" "rplB_1179" "Proteobacteria" "Alphaproteobacteria" "Azorhizobium"
"rplB" "rplB_0299" "Acidobacteria" "Solibacteres" "CandidatusSolibacter"
"rplB" "rplB_0658" "Acidobacteria" "Acidobacteriales" NA
"rplB" "rplB_0837" "Actinobacteria" "Actinobacteridae" "Frankiaceae"
"rplB" "rplB_0918" "Proteobacteria" "Alphaproteobacteria" NA
"rplB" "rplB_0906" "Actinobacteria" "Actinobacteridae" "Thermomonosporaceae"
"rplB" "rplB_1039" "Chlorobi" "Chlorobia" "Chlorobium/Pelodictyongroup"
"rplB" "rplB_1169" "Actinobacteria" "Acidimicrobidae" "Acidimicrobiaceae"
"rplB" "rplB_0305" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"rplB" "rplB_0565" "Acidobacteria" "Acidobacteriales" NA
"rplB" "rplB_0758" "Proteobacteria" "Deltaproteobacteria" "Polyangiaceae"
"rplB" "rplB_0999" "Proteobacteria" "Alphaproteobacteria" "Parvibaculum"
"rplB" "rplB_1305" "Firmicutes" "Clostridia" "Thermincola"
"rplB" "rplB_1322" "Gemmatimonadetes" "Gemmatimonadales" NA
"rplB" "rplB_0573" "Acidobacteria" "Solibacteres" "CandidatusSolibacter"
"rplB" "rplB_0609" "Proteobacteria" "Alphaproteobacteria" NA
"rplB" "rplB_0626" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillum"
"rplB" "rplB_1257" "Acidobacteria" "Solibacteres" "CandidatusSolibacter"
"rplB" "rplB_1697" "Gemmatimonadetes" "Gemmatimonadales" NA
"rplB" "rplB_0037" "Gemmatimonadetes" "Gemmatimonadales" NA
"rplB" "rplB_0209" "Firmicutes" "Negativicutes" "Thermosinus"
"rplB" "rplB_0426" "Bacteroidetes" "Sphingobacteriia" "Niastella"
"rplB" "rplB_0579" "Firmicutes" "Clostridia" "Thermaerobacter"
"rplB" "rplB_0748" "Bacteroidetes" "Sphingobacteriia" "Niastella"
"rplB" "rplB_0905" "Firmicutes" "Clostridia" "Halothermothrix"
"rplB" "rplB_1051" "Acidobacteria" "Acidobacteriales" NA
"rplB" "rplB_1208" "Acidobacteria" "Solibacteres" "CandidatusSolibacter"
"rplB" "rplB_1285" "Acidobacteria" "Acidobacteriales" NA
"rplB" "rplB_1627" "Viridiplantae" "Chlorophyta" "Coccomyxa"
"rplB" "rplB_0857" "Firmicutes" "Clostridia" "Halothermothrix"
"rplB" "rplB_1931" "Bacteroidetes" "Sphingobacteriia" "Niastella"
"rplB" "rplB_0757" "Proteobacteria" "Alphaproteobacteria" "Starkeya"
"rplB" "rplB_1457" "Firmicutes" "Clostridia" "Desulfotomaculum"
"rplB" "rplB_0929" "Proteobacteria" "Gammaproteobacteria" NA
"rplB" "rplB_0733" "Actinobacteria" "Rubrobacteridae" "Conexibacter"
"rplB" "rplB_1709" "Planctomycetes" "Planctomycetia" "Planctomyces"
"rplB" "rplB_1372" "Proteobacteria" "Deltaproteobacteria" "Geobacter"
"rplB" "rplB_0177" "Proteobacteria" "Gammaproteobacteria" "Rhodanobacter"
"rplB" "rplB_0455" "Acidobacteria" "Acidobacteriales" NA
"rplB" "rplB_1891" "Proteobacteria" "Alphaproteobacteria" NA
"rplB" "rplB_0389" "Acidobacteria" "Acidobacteriales" NA
"rplB" "rplB_0635" "Proteobacteria" "Alphaproteobacteria" "Asticcacaulis"
"rplB" "rplB_1016" "Actinobacteria" "Acidimicrobidae" "Acidimicrobiaceae"
"rplB" "rplB_1005" "Proteobacteria" "Betaproteobacteria" "Ralstonia"
"rplB" "rplB_1337" "Proteobacteria" "Alphaproteobacteria" "Magnetospirillum"
"rplB" "rplB_0446" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"rplB" "rplB_0949" "Acidobacteria" "Acidobacteriales" NA
"rplB" "rplB_1260" "Actinobacteria" "Coriobacteridae" "Coriobacteriaceae"
"rplB" "rplB_1471" "Actinobacteria" "Actinobacteridae" "Promicromonosporaceae"
"rplB" "rplB_1586" "Firmicutes" "Clostridia" "Caldicellulosiruptor"
"rplB" "rplB_1673" "Acidobacteria" "Solibacteres" "CandidatusSolibacter"
"rplB" "rplB_1916" "Chloroflexi" "Caldilineae" "Caldilinea"
"rplB" "rplB_0436" "Actinobacteria" "Rubrobacteridae" "Conexibacter"
"rplB" "rplB_1444" "Proteobacteria" "Alphaproteobacteria" "Asticcacaulis"
"rplB" "rplB_1639" "Chloroflexi" "Chloroflexia" "Oscillochloridaceae"
"rplB" "rplB_0127" "Proteobacteria" "Alphaproteobacteria" "Oligotropha"
"rplB" "rplB_0919" "Proteobacteria" "Gammaproteobacteria" "Ectothiorhodospira"
"rplB" "rplB_1089" "Proteobacteria" "Alphaproteobacteria" "Rhodopseudomonas"
"rplB" "rplB_0665" "Proteobacteria" "Betaproteobacteria" NA
"rplB" "rplB_0662" "Proteobacteria" "Betaproteobacteria" "Burkholderia"
"rplB" "rplB_1173" "Cyanobacteria" "Nostocales" NA
"rplB" "rplB_1640" "Firmicutes" "Clostridia" "Syntrophothermus"
"rplB" "rplB_1536" "Actinobacteria" "Actinobacteridae" "Pseudonocardiaceae"
"rplB" "rplB_1787" "Actinobacteria" "Actinobacteridae" "Pseudonocardiaceae"
"rplB" "rplB_1687" "Proteobacteria" "Alphaproteobacteria" "Magnetospirillum"
"rplB" "rplB_0097" "Actinobacteria" "Actinobacteridae" "Beutenbergiaceae"
"rplB" "rplB_0304" "Proteobacteria" "Betaproteobacteria" "Burkholderia"
"rplB" "rplB_1589" "Firmicutes" "Bacilli" "Gemella"
"rplB" "rplB_1886" "Firmicutes" "Clostridia" "Ruminiclostridium"
"rplB" "rplB_0938" "Firmicutes" "Negativicutes" "Centipeda"
"rplB" "rplB_1355" "Acidobacteria" "Solibacteres" "CandidatusSolibacter"
"rplB" "rplB_1672" "Planctomycetes" "Planctomycetia" "Planctomyces"
"rplB" "rplB_0279" "Actinobacteria" "Actinobacteridae" "Gordoniaceae"
"rplB" "rplB_1117" "Actinobacteria" "Actinobacteridae" "Propionibacteriaceae"
"rplB" "rplB_0045" "Proteobacteria" "Alphaproteobacteria" "Parvibaculum"
"rplB" "rplB_0444" "Firmicutes" "Clostridia" "Halothermothrix"
"rplB" "rplB_1381" "Firmicutes" "Clostridia" "Halothermothrix"
"rplB" "rplB_0435" "Firmicutes" "Clostridia" "Heliobacillus"
"rplB" "rplB_1192" "Firmicutes" "Clostridia" "Moorellagroup"
"rplB" "rplB_1559" "Proteobacteria" "Gammaproteobacteria" "Thioalkalivibrio"
"rplB" "rplB_1517" "Actinobacteria" "Actinobacteridae" "Nocardioidaceae"
"rplB" "rplB_1465" "Actinobacteria" "Acidimicrobidae" "Acidimicrobiaceae"
"rplB" "rplB_1879" "Aquificae" "Desulfurobacteriales" NA
"rplB" "rplB_0065" "Proteobacteria" "Betaproteobacteria" "Methylobacillus"
"rplB" "rplB_0764" "Acidobacteria" "Solibacteres" "CandidatusSolibacter"
"rplB" "rplB_1133" "Firmicutes" "Clostridia" "Thermaerobacter"
"rplB" "rplB_1190" "Actinobacteria" "Actinobacteridae" "Streptomycetaceae"
"rplB" "rplB_1195" "Actinobacteria" "Actinobacteridae" "Pseudonocardiaceae"
"rplB" "rplB_1597" "Proteobacteria" "Alphaproteobacteria" "Azospirillum"
"rplB" "rplB_1788" "Gemmatimonadetes" "Gemmatimonadales" NA
"rplB" "rplB_1693" "Gemmatimonadetes" "Gemmatimonadales" NA
"rplB" "rplB_0068" "Firmicutes" "Clostridia" "Halothermothrix"
"rplB" "rplB_0126" "Actinobacteria" "Actinobacteridae" "Jonesiaceae"
"rplB" "rplB_0854" "Bacteroidetes" "Sphingobacteriia" "Niastella"
"rplB" "rplB_0587" "Firmicutes" "Clostridia" "Thermincola"
"rplB" "rplB_1263" "Acidobacteria" "Acidobacteriales" NA
"rplB" "rplB_1298" "Firmicutes" "Clostridia" "Moorellagroup"
"rplB" "rplB_1097" "Acidobacteria" "Acidobacteriales" NA
"rplB" "rplB_1846" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"rplB" "rplB_0625" "Acidobacteria" "Acidobacteriales" NA
"rplB" "rplB_0698" "Acidobacteria" "Acidobacteriales" NA
"rplB" "rplB_1228" "Proteobacteria" "Alphaproteobacteria" "Azorhizobium"
"rplB" "rplB_1319" "Bacteroidetes" "Sphingobacteriia" "Sphingobacterium"
"rplB" "rplB_1816" "Proteobacteria" "Alphaproteobacteria" "Acidiphilium"
"rplB" "rplB_0298" "Acidobacteria" "Acidobacteriales" NA
"rplB" "rplB_0708" "Acidobacteria" "Solibacteres" "CandidatusSolibacter"
"rplB" "rplB_1308" "Proteobacteria" "Betaproteobacteria" "Nitrosospira"
"rplB" "rplB_1655" "Actinobacteria" "Rubrobacteridae" "Conexibacter"
"rplB" "rplB_1601" "Firmicutes" "Clostridia" "Ruminiclostridium"
"rplB" "rplB_1887" "Proteobacteria" "Alphaproteobacteria" NA
"rplB" "rplB_0346" "Actinobacteria" "Coriobacteridae" "Coriobacteriaceae"
"rplB" "rplB_1206" "Proteobacteria" "Alphaproteobacteria" "Parvibaculum"
"rplB" "rplB_1474" "Proteobacteria" "Deltaproteobacteria" "Polyangiaceae"
"rplB" "rplB_1568" "Chloroflexi" "Caldilineae" "Caldilinea"
"rplB" "rplB_0370" "Proteobacteria" "Alphaproteobacteria" "Caulobacter"
"rplB" "rplB_1914" "Chloroflexi" "Ktedonobacteria" "Ktedonobacter"
"rplB" "rplB_1327" "Acidobacteria" "Solibacteres" "CandidatusSolibacter"
"rplB" "rplB_1689" "Firmicutes" "Clostridia" "Carboxydothermus"
"rplB" "rplB_0950" "Acidobacteria" "Acidobacteriales" NA
"rplB" "rplB_0589" "Proteobacteria" "Alphaproteobacteria" "Gluconacetobacter"
"rplB" "rplB_0660" "Actinobacteria" "Rubrobacteridae" "Conexibacter"
"rplB" "rplB_0832" "Planctomycetes" "Planctomycetia" "Singulisphaera"
"rplB" "rplB_1289" "Thermodesulfobacteria" "Thermodesulfobacteriales" NA
"rplB" "rplB_1281" "Firmicutes" "Clostridia" "Thermincola"
"rplB" "rplB_1857" "Firmicutes" "Negativicutes" "Thermosinus"
"rplB" "rplB_1002" "Gemmatimonadetes" "Gemmatimonadales" NA
"rplB" "rplB_1120" "Proteobacteria" "Alphaproteobacteria" NA
"rplB" "rplB_0427" "Proteobacteria" "Alphaproteobacteria" "Phaeospirillum"
"rplB" "rplB_0327" "Actinobacteria" "Actinobacteridae" "Thermomonosporaceae"
"rplB" "rplB_0693" "Proteobacteria" "Alphaproteobacteria" "Phaeospirillum"
"rplB" "rplB_1853" "Gemmatimonadetes" "Gemmatimonadales" NA
"rplB" "rplB_1805" "Proteobacteria" "Deltaproteobacteria" "Kofleriaceae"
"rplB" "rplB_0336" "Actinobacteria" "Actinobacteridae" "Thermomonosporaceae"
"rplB" "rplB_0514" "Proteobacteria" "Alphaproteobacteria" "Rhodopseudomonas"
"rplB" "rplB_0803" "Actinobacteria" "Actinobacteridae" "Cellulomonadaceae"
"rplB" "rplB_1152" "Actinobacteria" "Actinobacteridae" "Acidothermaceae"
"rplB" "rplB_1770" "Planctomycetes" "Planctomycetia" "Planctomyces"
"rplB" "rplB_0118" "Firmicutes" "Clostridia" "Halothermothrix"
"rplB" "rplB_0215" "Actinobacteria" "Actinobacteridae" "Cellulomonadaceae"
"rplB" "rplB_1604" "Chloroflexi" "Chloroflexia" "Chloroflexaceae"
"rplB" "rplB_1590" "Actinobacteria" "Actinobacteridae" "Microbacteriaceae"
"rplB" "rplB_0069" "Acidobacteria" "Acidobacteriales" NA
"rplB" "rplB_0406" "Actinobacteria" "Actinobacteridae" "Thermomonosporaceae"
"rplB" "rplB_0564" "Acidobacteria" "Acidobacteriales" NA
"rplB" "rplB_1098" "Actinobacteria" "Coriobacteridae" "Coriobacteriaceae"
"rplB" "rplB_0834" "Proteobacteria" "Gammaproteobacteria" "Thioalkalivibrio"
"rplB" "rplB_1659" "Gemmatimonadetes" "Gemmatimonadales" NA
"rplB" "rplB_0115" "Proteobacteria" "Betaproteobacteria" "Burkholderia"
"rplB" "rplB_0648" "Proteobacteria" "Alphaproteobacteria" "Roseomonas"
"rplB" "rplB_1628" "Firmicutes" "Negativicutes" "Thermosinus"
"rplB" "rplB_1888" "Proteobacteria" "Gammaproteobacteria" "Acinetobacter"
"rplB" "rplB_1835" "Proteobacteria" "Deltaproteobacteria" "Polyangiaceae"
"rplB" "rplB_1803" "Firmicutes" "Clostridia" "Ruminiclostridium"
"rplB" "rplB_0236" "Proteobacteria" "Alphaproteobacteria" NA
"rplB" "rplB_0740" "Actinobacteria" "Coriobacteridae" "Coriobacteriaceae"
"rplB" "rplB_0952" "Firmicutes" "Clostridia" "Thermincola"
"rplB" "rplB_1010" "Firmicutes" "Clostridia" "Clostridium"
"rplB" "rplB_1467" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"rplB" "rplB_1663" "Deferribacteres" "Deferribacterales" NA
"rplB" "rplB_0787" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillum"
"rplB" "rplB_1052" "Actinobacteria" "Actinobacteridae" "Kineosporiaceae"
"rplB" "rplB_1561" "Nitrospirae" "Nitrospirales" NA
"rplB" "rplB_1765" "Verrucomicrobia" "Verrucomicrobiae" "Pedosphaera"
"rplB" "rplB_1800" "Firmicutes" "Bacilli" "Alicyclobacillus"
"rplB" "rplB_1877" "Firmicutes" "Clostridia" "Thermincola"
"rplB" "rplB_1220" "Acidobacteria" "Acidobacteriales" NA
"rplB" "rplB_1275" "Synergistetes" "Synergistia" "Dethiosulfovibrio"
"rplB" "rplB_1831" "Firmicutes" "Clostridia" "Halothermothrix"
"rplB" "rplB_0521" "Firmicutes" "Clostridia" "Halothermothrix"
"rplB" "rplB_1677" "Actinobacteria" "Rubrobacteridae" "Conexibacter"
"rplB" "rplB_1694" "Actinobacteria" "Coriobacteridae" "Coriobacteriaceae"
"rplB" "rplB_1555" "Proteobacteria" "Alphaproteobacteria" "Magnetospirillum"
"rplB" "rplB_0448" "Proteobacteria" "Alphaproteobacteria" "Methylocystis"
"rplB" "rplB_0452" "Actinobacteria" "Actinobacteridae" "Nocardioidaceae"
"rplB" "rplB_1890" "Firmicutes" "Clostridia" "Moorellagroup"
"rplB" "rplB_1821" "Planctomycetes" "Planctomycetia" "Isosphaera"
"rplB" "rplB_0491" "Actinobacteria" "Coriobacteridae" "Coriobacteriaceae"
"rplB" "rplB_1037" "Firmicutes" "Bacilli" "Alicyclobacillus"
"rplB" "rplB_1323" "Proteobacteria" "Gammaproteobacteria" "Rhodanobacter"
"rplB" "rplB_1629" "Actinobacteria" "Acidimicrobidae" "Acidimicrobiaceae"
"rplB" "rplB_1830" "Acidobacteria" "Acidobacteriales" NA
"rplB" "rplB_1814" "Firmicutes" "Clostridia" "Pelotomaculum"
"rplB" "rplB_0189" "Proteobacteria" "Alphaproteobacteria" NA
"rplB" "rplB_1669" "Firmicutes" "Clostridia" "Heliobacillus"
"rplB" "rplB_0063" "Actinobacteria" "Coriobacteridae" "Coriobacteriaceae"
